0233	27	2	200	16000	20000	15.81
0235	24	2	200	16000	20000	16.79
0237	13	3	200	16000	20000	15.21
0239	31	2	200	16000	20000	17.60
0240	21	3	200	16000	20000	15.57
0240	24	1	200	16000	20000	17.07
0241	18	4	200	16000	20000	15.16
0241	19	1	200	16000	20000	16.12
0241	24	2	200	16000	20000	16.94
0241	25	2	200	16000	20000	16.79
0243	28	1	200	16000	20000	17.63
0243	34	2	200	16000	20000	16.75
0247	25	2	200	16000	20000	14.09
0248	29	3	200	16000	20000	16.72
0249	21	3	200	16000	20000	16.13
0249	34	1	200	16000	20000	17.07
0250	18	3	200	16000	20000	16.34
0250	31	2	200	16000	20000	17.77
0254	30	2	200	16000	20000	16.53
0255	26	1	200	16000	20000	17.27
0256	22	2	200	16000	20000	16.73
0256	24	1	200	16000	20000	14.17
0260	14	5	200	16000	20000	15.05
0260	28	2	200	16000	20000	16.54
0261	17	1	200	16000	20000	14.98
0261	27	1	200	16000	20000	16.87
0262	14	5	200	16000	20000	14.44
0262	16	5	200	16000	20000	16.22
0263	27	2	200	16000	20000	17.20
0263	29	2	200	16000	20000	15.78
0267	12	4	200	16000	20000	14.61
0267	35	1	200	16000	20000	17.35
0268	33	1	200	16000	20000	17.92
0269	31	2	200	16000	20000	16.23
0270	33	3	200	16000	20000	16.60
0271	31	1	200	16000	20000	16.27
0272	25	1	200	16000	20000	15.77
0272	29	2	200	16000	20000	16.04
0273	24	2	200	16000	20000	15.73
0273	32	2	200	16000	20000	18.12
0277	22	4	200	16000	20000	16.60
0279	24	2	200	16000	20000	17.74
0280	16	4	200	16000	20000	15.15
0280	24	2	200	16000	20000	16.44
0281	13	5	200	16000	20000	14.48
0281	21	2	200	16000	20000	16.61
0285	20	3	200	16000	20000	16.59
0291	27	2	200	16000	20000	15.96
0292	24	2	200	16000	20000	16.10
0292	30	1	200	16000	20000	16.97
0295	30	2	200	16000	20000	17.25
0295	33	2	200	16000	20000	16.44
0297	21	1	200	16000	20000	16.29
0297	34	2	200	16000	20000	17.38
