0057	12	6	0200	31	2	200	16000	20000	77.83	75.85	77.83
0058	33	2	0379	13	2	200	16000	20000	94.36	92.52	94.36
0060	07	7	0581	33	1	200	16000	20000	78.02	76.07	78.02
0060	18	4	0668	33	2	200	16000	20000	78.11	74.48	78.11
0060	24	3	0052	07	8	200	16000	20000	80.17	78.61	80.17
0062	07	4	0360	18	4	200	16000	20000	71.95	70.03	71.95
0062	11	2	0188	14	5	200	16000	20000	73.62	71.76	73.62
0062	25	2	0108	35	1	200	16000	20000	79.84	77.96	79.84
0063	07	9	0336	28	2	200	16000	20000	73.67	68.63	73.67
0063	22	2	0328	17	4	200	16000	20000	75.95	71.29	75.95
0063	31	1	0169	09	7	200	16000	20000	84.85	83.21	84.85
0065	06	3	0335	16	2	200	16000	20000	70.47	68.41	70.47
0066	09	1	0611	31	1	200	16000	20000	70.53	68.55	70.53
0066	10	1	0436	35	2	200	16000	20000	73.69	71.22	73.69
0066	21	3	0267	12	4	200	16000	20000	69.41	67.61	69.41
0066	35	2	0043	35	1	200	16000	20000	85.82	84.01	85.82
0067	16	4	0608	35	2	200	16000	20000	85.59	82.46	85.59
0067	19	3	0177	14	3	200	16000	20000	81.96	80.16	81.96
0067	20	4	0582	22	2	200	16000	20000	83.56	81.65	83.56
0068	03	16	0068	19	3	200	16000	20000	67.86	66.01	67.86
0068	22	2	0280	16	4	200	16000	20000	72.82	70.88	72.82
0069	07	8	0105	33	1	200	16000	20000	69.83	67.96	69.83
0069	22	4	0240	21	3	200	16000	20000	68.97	67.13	68.97
0070	12	3	0320	24	2	200	16000	20000	67.55	65.65	67.55
0070	14	4	0185	31	2	200	16000	20000	64.96	63.02	64.96
0071	05	13	0247	25	2	200	16000	20000	75.64	73.66	75.64
0071	12	3	0069	26	2	200	16000	20000	79.47	77.62	79.47
0071	14	2	0734	29	3	200	16000	20000	81.43	79.04	81.43
0072	15	1	0027	01	59	200	16000	20000	62.64	61.21	62.64
0072	20	3	0210	14	4	200	16000	20000	63.17	61.33	63.17
0073	16	3	0049	03	15	200	16000	20000	76.88	75.42	76.88
0074	30	1	0140	15	5	200	16000	20000	76.34	74.55	76.34
0075	25	1	0736	32	1	200	16000	20000	67.85	64.71	67.85
0077	32	1	0201	10	2	200	16000	20000	75.90	72.35	75.90
0077	34	2	0695	29	2	200	16000	20000	78.14	74.76	78.14
0079	18	3	0438	27	1	200	16000	20000	77.46	74.97	77.46
0080	12	3	0179	31	1	200	16000	20000	62.67	60.83	62.67
0080	27	1	0445	35	2	200	16000	20000	64.93	62.87	64.93
0081	31	1	0298	21	1	200	16000	20000	66.90	65.05	66.90
0082	20	2	0419	28	1	200	16000	20000	64.04	62.09	64.04
0082	34	2	0277	22	4	200	16000	20000	77.47	75.61	77.47
0083	07	8	0285	20	3	200	16000	20000	72.31	70.38	72.31
0083	25	2	0711	28	1	200	16000	20000	78.64	76.64	78.64
0084	11	2	0058	29	3	200	16000	20000	57.94	56.12	57.94
0084	26	2	0092	25	2	200	16000	20000	63.14	61.31	63.14
0084	33	2	0057	12	4	200	16000	20000	67.69	65.97	67.69
0085	10	3	0128	09	1	200	16000	20000	63.37	63.37	59.64
0085	19	2	0096	18	2	200	16000	20000	60.43	58.57	60.43
0086	33	2	0594	25	1	200	16000	20000	72.31	70.37	72.31
0087	22	3	0457	32	2	200	16000	20000	61.59	59.64	61.59
0088	31	1	0134	18	1	200	16000	20000	63.44	61.59	63.44
0088	35	2	0084	22	1	200	16000	20000	67.65	65.86	67.65
0089	33	2	0131	33	2	200	16000	20000	82.77	80.91	82.77
0090	20	3	0345	31	2	200	16000	20000	55.88	53.91	55.88
0090	29	3	0092	29	2	200	16000	20000	60.67	59.14	60.67
0091	33	2	0133	13	4	200	16000	20000	67.99	64.26	67.99
0092	26	1	0051	24	1	200	16000	20000	62.05	60.25	62.05
0092	30	1	0376	28	3	200	16000	20000	64.31	62.43	64.31
0093	34	2	0269	31	2	200	16000	20000	68.88	66.32	68.88
0094	31	1	0497	34	2	200	16000	20000	67.27	65.33	67.27
0095	22	1	0067	19	2	200	16000	20000	54.55	52.75	54.55
0096	08	2	0192	21	1	200	16000	20000	56.04	54.10	56.04
0096	19	2	0415	17	2	200	16000	20000	52.69	50.60	52.69
0096	29	2	0408	35	1	200	16000	20000	59.01	57.08	59.01
0097	21	3	0129	26	2	200	16000	20000	69.48	67.64	69.48
0097	35	1	0432	34	2	200	16000	20000	80.00	77.19	80.00
0098	13	5	0397	18	2	200	16000	20000	52.38	49.81	52.38
0098	15	2	0026	19	3	200	16000	20000	54.03	52.22	54.03
0101	09	3	0391	32	1	200	16000	20000	65.78	63.77	65.78
0101	09	7	0140	19	3	200	16000	20000	67.12	65.28	67.12
0101	18	4	0012	03	23	200	16000	20000	69.51	68.01	69.51
0102	09	2	0090	06	1	200	16000	20000	51.53	49.75	51.53
0102	12	4	0125	13	2	200	16000	20000	54.36	52.46	54.36
0102	34	2	0081	28	1	200	16000	20000	66.60	64.84	66.60
0103	29	3	0672	31	2	200	16000	20000	75.26	69.95	75.26
0104	07	7	0262	16	5	200	16000	20000	50.51	48.58	50.51
0104	22	1	0332	23	3	200	16000	20000	56.87	54.97	56.87
0104	32	2	0160	32	1	200	16000	20000	58.11	56.26	58.11
0106	30	1	0140	17	2	200	16000	20000	60.27	58.45	60.27
0106	30	1	0254	30	2	200	16000	20000	64.01	62.10	64.01
0107	17	3	0480	23	2	200	16000	20000	66.16	62.86	66.16
0107	33	1	0856	31	1	200	16000	20000	74.76	72.76	74.76
0107	35	2	0086	26	2	200	16000	20000	74.68	72.89	74.68
0108	07	8	0365	25	1	200	16000	20000	46.74	44.50	46.74
0109	24	2	0358	34	2	200	16000	20000	67.16	65.19	67.16
0109	31	2	0412	23	2	200	16000	20000	72.16	70.12	72.16
0109	32	2	0402	18	2	200	16000	20000	73.11	71.24	73.11
0111	14	4	0250	18	3	200	16000	20000	49.89	48.01	49.89
0111	16	3	0221	26	3	200	16000	20000	51.84	49.94	51.84
0112	34	1	0818	35	1	200	16000	20000	58.91	56.94	58.91
0113	09	5	0041	22	1	200	16000	20000	64.37	62.55	64.37
0113	28	2	0145	32	2	200	16000	20000	70.61	68.74	70.61
0113	34	1	0084	15	4	200	16000	20000	74.70	72.94	74.70
0114	13	2	0200	31	2	200	16000	20000	49.22	47.32	49.22
0114	26	2	0054	06	12	200	16000	20000	51.90	50.38	51.90
0116	15	3	0241	18	4	200	16000	20000	52.05	47.79	52.05
0116	35	2	0620	31	1	200	16000	20000	58.12	56.18	58.12
0117	32	1	0582	29	1	200	16000	20000	52.96	51.00	52.96
0118	26	1	0135	17	4	200	16000	20000	55.02	53.20	55.02
0118	30	1	0213	22	3	200	16000	20000	58.78	56.89	58.78
0119	12	3	0196	12	1	200	16000	20000	46.84	44.87	46.84
0119	23	1	0061	17	3	200	16000	20000	49.14	47.35	49.14
0119	32	1	0203	13	4	200	16000	20000	55.03	50.63	55.03
0121	16	2	0073	21	2	200	16000	20000	47.52	45.71	47.52
0121	20	3	0037	35	1	200	16000	20000	49.18	47.34	49.18
0121	25	3	0123	29	2	200	16000	20000	46.96	45.09	46.96
0122	11	1	0363	20	4	200	16000	20000	51.55	49.66	51.55
0123	18	3	0299	16	4	200	16000	20000	47.85	45.98	47.85
0125	31	2	0572	24	2	200	16000	20000	51.04	49.16	51.04
0125	32	1	0542	23	1	200	16000	20000	54.01	50.66	54.01
0126	10	7	0121	09	7	200	16000	20000	44.89	43.20	44.89
0126	24	2	0199	09	1	200	16000	20000	45.46	43.70	45.46
0126	27	3	0448	29	1	200	16000	20000	47.95	46.02	47.95
0128	18	2	0394	29	2	200	16000	20000	44.41	42.49	44.41
0130	15	5	0075	15	2	200	16000	20000	46.71	44.90	46.71
0130	35	1	0420	21	4	200	16000	20000	49.10	47.21	49.10
0131	17	3	0054	08	6	200	16000	20000	inf
0132	15	3	0465	34	2	200	16000	20000	45.56	42.97	45.56
0132	19	1	0115	10	5	200	16000	20000	45.42	43.77	45.42
0132	31	2	0235	24	2	200	16000	20000	47.22	45.37	47.22
0133	13	5	0350	33	1	200	16000	20000	45.05	43.08	45.05
0133	14	3	0169	14	2	200	16000	20000	45.36	43.55	45.36
0133	30	2	0629	35	2	200	16000	20000	48.83	46.75	48.83
0133	33	2	0306	16	4	200	16000	20000	49.34	47.51	49.34
0134	23	3	0548	22	3	200	16000	20000	51.62	49.68	51.62
0134	26	1	0019	14	5	200	16000	20000	64.43	62.65	64.43
0134	26	1	0230	28	1	200	16000	20000	52.56	50.67	52.56
0135	30	1	0090	27	2	200	16000	20000	47.66	45.89	47.66
0135	32	2	0665	34	2	200	16000	20000	49.43	47.40	49.43
0135	34	1	0534	29	2	200	16000	20000	49.64	47.57	49.64
0136	31	1	0338	19	2	200	16000	20000	48.52	46.82	48.52
0137	34	1	0460	22	4	200	16000	20000	inf
0138	08	6	0066	35	2	200	16000	20000	64.80	62.95	64.80
0139	12	3	0444	24	3	200	16000	20000	inf
0139	15	5	0178	31	2	200	16000	20000	inf
0139	18	4	0435	28	1	200	16000	20000	inf
0139	33	2	0164	21	4	200	16000	20000	inf
0140	08	4	0129	30	2	200	16000	20000	69.05	67.20	69.05
0140	28	2	0188	07	9	200	16000	20000	44.36	42.78	44.36
0140	34	1	0062	32	1	200	16000	20000	49.06	47.29	49.06
0142	30	1	0076	30	1	200	16000	20000	54.05	52.23	54.05
0144	30	2	0607	34	1	200	16000	20000	45.57	43.63	45.57
0145	06	6	0034	19	2	200	16000	20000	87.63	85.81	87.63
0146	17	1	0281	21	2	200	16000	20000	65.60	63.71	65.60
0147	20	3	0624	34	2	200	16000	20000	54.62	52.66	54.62
0147	21	2	0189	20	3	200	16000	20000	43.85	42.18	43.85
0147	34	2	0055	28	1	200	16000	20000	50.66	48.90	50.66
0149	20	4	0570	34	1	200	16000	20000	inf
0149	35	1	0129	25	1	200	16000	20000	inf
0150	23	1	0380	18	2	200	16000	20000	56.65	54.74	56.65
0151	21	2	0604	30	2	200	16000	20000	inf
0152	11	4	0361	26	3	200	16000	20000	76.59	74.65	76.59
0153	31	3	0018	18	3	200	16000	20000	61.72	59.97	61.72
0154	15	1	0466	24	3	200	16000	20000	78.80	78.80	78.60
0154	16	4	0324	26	2	200	16000	20000	74.85	72.94	74.85
0154	23	1	0479	23	2	200	16000	20000	66.84	64.92	66.84
0154	26	2	0654	34	2	200	16000	20000	48.81	46.82	48.81
0154	26	3	0227	17	4	200	16000	20000	46.69	44.85	46.69
0155	29	2	0108	12	1	200	16000	20000	46.71	44.99	46.71
0156	10	4	0273	24	2	200	16000	20000	81.86	79.99	81.86
0158	08	2	0311	35	1	200	16000	20000	83.05	80.34	83.05
0158	17	5	0267	35	1	200	16000	20000	78.30	75.39	78.30
0158	18	4	0184	29	1	200	16000	20000	80.84	78.97	80.84
0159	18	2	0099	05	12	200	16000	20000	80.41	78.92	80.41
0160	19	1	0353	23	1	200	16000	20000	80.16	78.30	80.16
0160	30	3	0430	24	3	200	16000	20000	66.55	62.71	66.55
0161	21	1	0516	24	1	200	16000	20000	84.50	79.57	84.50
0161	26	1	0092	33	2	200	16000	20000	69.40	67.57	69.40
0162	20	2	0065	18	3	200	16000	20000	83.41	81.62	83.41
0162	33	1	0465	30	2	200	16000	20000	49.51	47.59	49.51
0164	31	2	0443	18	4	200	16000	20000	72.58	70.70	72.58
0165	21	3	0126	09	2	200	16000	20000	80.80	79.21	80.80
0165	29	1	0111	11	5	200	16000	20000	80.14	78.47	80.14
0166	24	2	0568	31	2	200	16000	20000	85.84	83.86	85.84
0168	23	2	0243	34	2	200	16000	20000	80.74	78.84	80.74
0168	33	1	0543	24	3	200	16000	20000	71.52	69.63	71.52
0169	17	2	0207	31	1	200	16000	20000	81.20	79.27	81.20
0169	22	3	0039	05	9	200	16000	20000	85.97	84.49	85.97
0170	07	10	0021	10	2	200	16000	20000	91.51	89.81	91.51
0172	14	3	0341	24	2	200	16000	20000	82.92	81.01	82.92
0172	14	4	0214	24	1	200	16000	20000	82.35	80.45	82.35
0173	07	10	0090	28	1	200	16000	20000	inf
0173	10	4	0199	31	2	200	16000	20000	inf
0174	13	6	0047	08	1	200	16000	20000	85.23	83.67	85.23
0174	31	2	0796	32	2	200	16000	20000	85.71	83.75	85.71
0175	08	8	0128	21	1	200	16000	20000	85.34	83.52	85.34
0175	30	2	0307	33	1	200	16000	20000	82.37	80.51	82.37
0175	35	2	0435	29	1	200	16000	20000	69.84	67.77	69.84
0176	27	2	0237	13	3	200	16000	20000	83.61	81.81	83.61
0176	29	1	0268	33	1	200	16000	20000	81.79	79.89	81.79
0177	07	3	0059	33	1	200	16000	20000	85.70	83.86	85.70
0179	31	2	0440	20	3	200	16000	20000	inf
0180	31	2	0073	23	1	200	16000	20000	83.67	81.89	83.67
0181	28	2	0126	29	3	200	16000	20000	inf
0182	14	1	0183	12	5	200	16000	20000	81.48	79.98	81.48
0183	18	1	0358	28	3	200	16000	20000	82.73	80.85	82.73
0183	29	2	0140	28	2	200	16000	20000	83.52	81.71	83.52
0185	35	1	0220	26	3	200	16000	20000	79.45	77.63	79.45
0186	32	2	0047	06	5	200	16000	20000	85.00	83.53	85.00
0189	26	1	0141	10	2	200	16000	20000	82.85	81.22	82.85
0191	19	2	0279	24	2	200	16000	20000	inf
0191	25	1	0371	32	1	200	16000	20000	inf
0192	21	2	0041	08	7	200	16000	20000	85.98	84.40	85.98
0192	25	2	0291	27	2	200	16000	20000	82.36	80.49	82.36
0195	20	4	0190	32	2	200	16000	20000	83.12	81.04	83.12
0197	25	3	0076	18	3	200	16000	20000	inf
0199	28	1	0023	15	5	200	16000	20000	inf
0200	26	3	0403	19	4	200	16000	20000	82.30	80.45	82.30
0202	25	3	0786	35	1	200	16000	20000	87.16	85.04	87.16
0204	11	3	0385	35	1	200	16000	20000	87.10	85.13	87.10
0204	22	3	0231	16	4	200	16000	20000	82.66	80.82	82.66
0205	20	2	0128	09	2	200	16000	20000	82.81	81.11	82.81
0205	35	1	0679	33	1	200	16000	20000	86.26	84.85	86.26
0206	16	3	0116	31	1	200	16000	20000	83.61	81.75	83.61
0209	13	1	0419	33	2	200	16000	20000	82.33	80.43	82.33
0210	34	2	0185	31	2	200	16000	20000	80.74	76.94	80.74
0211	14	3	0025	10	2	200	16000	20000	inf
0211	30	2	0230	21	1	200	16000	20000	inf
0213	10	4	0320	35	1	200	16000	20000	81.84	79.87	81.84
0213	18	1	0109	26	1	200	16000	20000	82.74	80.91	82.74
0216	25	1	0297	21	1	200	16000	20000	82.50	80.65	82.50
0216	29	2	0636	32	1	200	16000	20000	84.88	79.91	84.88
0221	15	2	0074	34	2	200	16000	20000	83.60	81.80	83.60
0221	16	5	0026	19	1	200	16000	20000	89.48	87.70	89.48
0221	32	2	0189	12	5	200	16000	20000	81.16	79.51	81.16
0222	14	1	0241	19	1	200	16000	20000	82.05	80.20	82.05
0222	31	1	0533	33	2	200	16000	20000	80.81	78.90	80.81
0222	33	1	0256	24	1	200	16000	20000	76.15	74.29	76.15
0222	34	2	0174	31	1	200	16000	20000	77.75	75.98	77.75
0223	22	1	0272	25	1	200	16000	20000	inf
0227	23	1	0487	26	1	200	16000	20000	inf
0228	15	2	0411	29	3	200	16000	20000	83.19	81.27	83.19
0229	22	2	0150	10	2	200	16000	20000	inf
0231	33	2	0465	21	2	200	16000	20000	73.10	70.53	73.10
0231	34	1	0037	22	1	200	16000	20000	77.34	75.56	77.34
0232	19	3	0183	14	5	200	16000	20000	81.66	79.82	81.66
0232	34	2	0239	31	2	200	16000	20000	68.97	67.12	68.97
0233	23	1	0070	34	2	200	16000	20000	inf
0235	28	3	0280	24	2	200	16000	20000	36.55	34.70	36.55
0236	22	1	0129	26	1	200	16000	20000	79.39	77.50	79.39
0236	26	3	0169	28	1	200	16000	20000	78.89	76.88	78.89
0238	23	2	0473	28	1	200	16000	20000	75.56	73.71	75.56
0242	28	3	0073	35	1	200	16000	20000	65.00	63.21	65.00
0243	34	1	0082	21	3	200	16000	20000	37.43	35.71	37.43
0244	18	3	0065	04	17	200	16000	20000	75.39	73.93	75.39
0251	31	1	0297	34	2	200	16000	20000	inf
0252	21	3	0098	21	1	200	16000	20000	71.39	69.61	71.39
0253	33	2	0144	17	4	200	16000	20000	34.42	32.64	34.42
0254	16	1	0066	24	2	200	16000	20000	77.74	75.94	77.74
0260	30	3	0533	25	3	200	16000	20000	33.73	31.94	33.73
0263	17	3	0134	35	1	200	16000	20000	inf
0263	33	1	0186	23	2	200	16000	20000	inf
0264	24	3	0176	27	2	200	16000	20000	32.12	30.34	32.12
0266	33	2	0598	30	2	200	16000	20000	39.22	37.35	39.22
0268	30	1	0610	33	3	200	16000	20000	39.42	37.08	39.42
0269	18	2	0220	21	2	200	16000	20000	inf
0269	22	1	0122	21	2	200	16000	20000	inf
0269	25	3	0163	34	2	200	16000	20000	inf
0270	28	1	0602	31	1	200	16000	20000	32.97	31.00	32.97
0270	35	1	0213	31	2	200	16000	20000	33.26	31.47	33.26
0272	30	2	0023	19	3	200	16000	20000	36.00	34.26	36.00
0273	12	5	0144	16	2	200	16000	20000	30.38	28.56	30.38
0273	20	1	0402	28	3	200	16000	20000	29.76	27.88	29.76
0274	15	2	0295	33	2	200	16000	20000	inf
0274	31	3	0151	28	1	200	16000	20000	inf
0278	34	1	0590	26	3	200	16000	20000	inf
0279	34	1	0205	12	5	200	16000	20000	35.03	33.31	35.03
0280	20	2	0271	31	1	200	16000	20000	31.29	29.41	31.29
0281	25	3	0421	27	1	200	16000	20000	inf
0283	14	2	0241	24	2	200	16000	20000	inf
0283	33	2	0429	23	1	200	16000	20000	inf
0287	15	5	0101	22	2	200	16000	20000	29.98	28.16	29.98
0289	34	2	0139	09	7	200	16000	20000	34.29	32.66	34.29
0290	26	2	0147	21	2	200	16000	20000	30.48	28.68	30.48
0292	18	2	0103	13	5	200	16000	20000	35.43	33.70	35.43
0293	23	3	0408	30	1	200	16000	20000	inf
0294	16	1	0249	21	3	200	16000	20000	28.94	27.10	28.94
0294	20	1	0479	32	2	200	16000	20000	30.23	28.29	30.23
0295	19	4	0086	26	2	200	16000	20000	32.46	30.65	32.46
0295	32	1	0652	30	2	200	16000	20000	35.92	33.74	35.92
0296	18	3	0062	06	3	200	16000	20000	29.50	27.97	29.50
0298	26	2	0255	26	1	200	16000	20000	inf
0301	13	5	0214	29	1	200	16000	20000	30.98	29.06	30.98
0307	27	3	0157	24	1	200	16000	20000	inf
0308	16	3	0103	19	1	200	16000	20000	29.41	27.63	29.41
0309	30	1	0325	32	3	200	16000	20000	38.93	37.19	38.93
0310	22	1	0033	02	13	200	16000	20000	28.84	27.47	28.84
0312	16	1	0090	15	2	200	16000	20000	29.38	27.68	29.38
0314	22	3	0256	22	2	200	16000	20000	inf
0314	29	3	0450	34	1	200	16000	20000	inf
0316	11	3	0071	35	1	200	16000	20000	36.42	34.60	36.42
0320	34	1	0157	17	1	200	16000	20000	35.85	34.25	35.85
0323	29	3	0436	29	2	200	16000	20000	31.65	29.78	31.65
0324	13	5	0079	26	3	200	16000	20000	28.44	26.66	28.44
0324	33	2	0292	30	1	200	16000	20000	34.21	32.20	34.21
0326	34	2	0146	33	1	200	16000	20000	inf
0327	16	3	0051	30	2	200	16000	20000	38.02	36.24	38.02
0331	15	1	0136	34	1	200	16000	20000	inf
0331	27	2	0248	29	3	200	16000	20000	inf
0333	26	2	0087	13	4	200	16000	20000	33.87	32.15	33.87
0334	19	4	0023	04	3	200	16000	20000	inf
0339	31	1	0174	33	3	200	16000	20000	39.51	37.67	39.51
0340	32	1	0074	11	2	200	16000	20000	31.58	29.98	31.58
0341	28	1	0205	22	2	200	16000	20000	31.02	29.16	31.02
0341	31	3	0374	27	3	200	16000	20000	33.35	28.07	33.35
0342	17	1	0260	28	2	200	16000	20000	27.87	25.13	27.87
0342	22	2	0233	27	2	200	16000	20000	33.44	31.55	33.44
0343	30	2	0341	27	1	200	16000	20000	31.16	29.29	31.16
0345	31	2	0261	27	1	200	16000	20000	31.10	29.22	31.10
0346	28	2	0400	33	1	200	16000	20000	inf
0348	17	2	0020	09	4	200	16000	20000	29.49	27.06	29.49
0348	26	1	0457	28	2	200	16000	20000	29.32	27.48	29.32
0352	30	2	0363	19	2	200	16000	20000	32.13	28.89	32.13
0355	21	1	0227	20	2	200	16000	20000	31.51	29.68	31.51
0357	29	1	0476	29	2	200	16000	20000	30.27	28.44	30.27
0360	22	3	0108	26	3	200	16000	20000	29.52	27.70	29.52
0361	22	2	0320	33	2	200	16000	20000	28.64	26.73	28.64
0361	35	1	0426	26	3	200	16000	20000	34.54	32.58	34.54
0362	20	2	0241	25	2	200	16000	20000	inf
0364	33	1	0374	33	2	200	16000	20000	32.26	30.43	32.26
0371	29	1	0263	27	2	200	16000	20000	32.20	30.17	32.20
0374	34	1	0333	34	2	200	16000	20000	30.53	28.68	30.53
0376	21	2	0094	10	7	200	16000	20000	28.75	27.14	28.75
0377	21	2	0041	27	3	200	16000	20000	30.73	29.12	30.73
0379	25	2	0112	17	2	200	16000	20000	inf
0383	24	1	0249	34	1	200	16000	20000	inf
0383	25	1	0120	33	2	200	16000	20000	inf
0387	35	1	0130	08	8	200	16000	20000	33.24	31.68	33.24
0391	29	1	0203	19	1	200	16000	20000	30.90	29.10	30.90
0394	15	4	0087	31	1	200	16000	20000	inf
0394	19	1	0216	24	1	200	16000	20000	inf
0396	20	1	0272	29	2	200	16000	20000	26.97	25.80	26.97
0397	31	1	0408	29	2	200	16000	20000	inf
0401	35	1	0014	09	8	200	16000	20000	inf
0402	35	2	0022	14	2	200	16000	20000	36.93	35.33	36.93
0408	26	2	0148	31	2	200	16000	20000	28.33	26.54	28.33
0411	22	1	0084	19	1	200	16000	20000	inf
0413	24	1	0086	33	1	200	16000	20000	30.80	29.19	30.80
0413	30	1	0563	34	2	200	16000	20000	32.24	30.30	32.24
0413	32	1	0270	33	3	200	16000	20000	31.44	29.59	31.44
0418	27	1	0401	32	1	200	16000	20000	33.90	32.05	33.90
0418	28	1	0060	20	3	200	16000	20000	30.42	28.70	30.42
0419	27	2	0232	28	2	200	16000	20000	inf
0421	19	2	0210	32	2	200	16000	20000	inf
0421	27	1	0034	12	1	200	16000	20000	inf
0421	30	2	0219	15	5	200	16000	20000	inf
0422	34	1	0068	08	5	200	16000	20000	inf
0423	24	2	0158	31	2	200	16000	20000	29.41	27.62	29.41
0424	34	1	0179	11	1	200	16000	20000	33.26	31.64	33.26
0425	26	2	0047	12	5	200	16000	20000	30.85	29.26	30.85
0426	33	2	0113	22	1	200	16000	20000	35.71	33.94	35.71
0431	29	1	0219	30	2	200	16000	20000	inf
0437	32	1	0212	24	3	200	16000	20000	29.59	27.82	29.59
0438	33	2	0040	09	8	200	16000	20000	35.30	33.74	35.30
0444	34	2	0183	21	2	200	16000	20000	32.84	31.06	32.84
0447	25	3	0145	19	3	200	16000	20000	inf
0449	33	2	0514	34	2	200	16000	20000	inf
0450	34	3	0149	17	2	200	16000	20000	33.42	31.70	33.42
0452	22	2	0169	22	1	200	16000	20000	35.65	33.87	35.65
0452	34	1	0065	32	1	200	16000	20000	41.50	39.78	41.50
0458	26	3	0097	21	3	200	16000	20000	inf
0464	25	3	0084	30	1	200	16000	20000	28.97	27.18	28.97
0464	34	1	0518	31	1	200	16000	20000	31.47	29.65	31.47
0470	28	2	0218	16	4	200	16000	20000	28.79	26.99	28.79
0471	28	1	0227	33	1	200	16000	20000	inf
0471	30	2	0223	14	2	200	16000	20000	inf
0475	34	2	0546	32	1	200	16000	20000	35.76	32.94	35.76
