00500	20000	210	28	3	0350	039	09	2	31.160000	29.57	31.16
00500	20000	433	22	4	0100	255	33	3	inf		
00500	20000	526	21	4	0150	092	22	2	inf		
00500	20000	581	28	1	0250	163	16	1	27.230000	25.47	27.23
00500	20000	842	35	1	0100	076	23	2	inf		
01000	00625	068	20	3	0100	383	25	1	11.640000	9.76	11.64
01000	00625	106	15	4	0200	352	16	1	10.690000	7.56	10.69
01000	00625	130	31	4	0350	812	31	4	12.480000	8.73	12.48
01000	00625	145	17	1	0300	081	24	2	6.290000	4.44	6.29
01000	00625	196	32	2	0400	578	27	4	11.960000	7.71	11.96
01000	00625	201	10	3	0150	052	19	1	9.530000	7.70	9.53
01000	00625	220	22	3	0250	174	32	2	13.300000	11.41	13.30
01000	00625	233	32	3	0250	761	33	3	inf		
01000	00625	354	33	3	0400	217	24	3	10.230000	8.40	10.23
01000	00625	365	26	3	0050	355	27	2	131.010000	8.68	131.01
01000	00625	378	23	4	0400	351	34	1	10.220000	8.09	10.22
01000	00625	379	32	2	0300	204	28	1	inf		
01000	00625	384	17	4	0050	070	17	4	10.240000	8.38	10.24
01000	00625	691	35	3	0150	238	24	3	inf		
01000	00625	726	34	4	0300	124	22	2	15.940000	14.29	15.94
01000	00625	808	33	3	0300	205	34	4	16.460000	14.63	16.46
01000	00625	880	35	4	0400	067	15	1	12.150000	10.45	12.15
01000	01250	065	23	4	0350	035	25	3	9.690000	7.97	9.69
01000	01250	086	23	3	0050	285	25	2	14.450000	12.61	14.45
01000	01250	106	26	4	0350	348	28	2	7.450000	5.62	7.45
01000	01250	137	14	3	0400	122	07	4	6.320000	4.93	6.32
01000	01250	152	18	2	0050	327	21	2	25.870000	23.96	25.87
01000	01250	198	17	3	0150	176	26	3	11.890000	10.01	11.89
01000	01250	206	30	4	0400	547	22	3	10.030000	8.14	10.03
01000	01250	213	16	3	0250	028	27	1	9.300000	7.46	9.30
01000	01250	222	23	4	0400	177	15	4	145.200000	145.20	7.15
01000	01250	282	15	3	0300	179	22	2	8.390000	6.98	8.39
01000	01250	299	30	4	0400	227	11	3	6.700000	3.87	6.70
01000	01250	347	31	2	0350	405	26	2	inf		
01000	01250	459	24	3	0250	259	35	1	10.390000	8.51	10.39
01000	01250	555	34	1	0350	303	30	1	11.500000	9.78	11.50
01000	01250	639	31	4	0050	139	35	1	14.070000	11.37	14.07
01000	02500	027	21	1	0200	424	21	1	22.050000	20.69	22.05
01000	02500	063	27	3	0200	875	32	1	20.390000	13.71	20.39
01000	02500	090	17	2	0200	877	35	1	14.830000	12.77	14.83
01000	02500	134	31	1	0400	182	10	1	8.400000	6.97	8.40
01000	02500	192	35	4	0300	650	27	4	15.960000	12.28	15.96
01000	02500	193	09	2	0400	218	31	3	inf		
01000	02500	239	34	4	0200	034	29	4	inf		
01000	02500	246	26	1	0250	454	33	1	13.290000	11.38	13.29
01000	02500	317	28	1	0200	055	17	4	inf		
01000	02500	402	26	1	0300	233	20	2	11.280000	9.66	11.28
01000	02500	468	21	1	0300	121	18	4	11.160000	9.92	11.16
01000	02500	609	31	2	0250	129	27	1	13.540000	11.77	13.54
01000	05000	047	10	2	0100	151	21	1	20.680000	18.74	20.68
01000	05000	054	21	1	0400	166	30	4	20.920000	19.02	20.92
01000	05000	069	35	3	0400	331	33	1	18.980000	17.04	18.98
01000	05000	088	05	4	0200	244	23	1	14.000000	12.12	14.00
01000	05000	096	16	4	0150	390	30	4	15.020000	13.07	15.02
01000	05000	159	29	4	0150	047	10	2	18.510000	16.88	18.51
01000	05000	191	35	2	0250	191	35	4	inf		
01000	05000	243	27	3	0200	053	12	2	18.040000	16.34	18.04
01000	05000	246	18	4	0050	152	22	1	53.990000	52.12	53.99
01000	05000	258	35	4	0050	178	35	3	15.560000	13.72	15.56
01000	05000	371	33	3	0100	199	33	2	14.440000	12.64	14.44
01000	05000	441	33	4	0100	066	10	2	10.290000	8.74	10.29
01000	05000	569	27	2	0350	081	24	2	inf		
01000	05000	657	29	2	0350	089	14	2	14.020000	12.32	14.02
01000	05000	721	29	1	0300	059	30	4	14.610000	12.83	14.61
01000	10000	025	15	2	0100	165	08	2	65.720000	64.01	65.72
01000	10000	049	16	4	0200	352	33	3	38.010000	36.01	38.01
01000	10000	102	19	2	0100	327	14	2	30.740000	28.63	30.74
01000	10000	135	10	1	0100	192	31	2	37.880000	35.94	37.88
01000	10000	196	26	2	0300	483	28	1	23.850000	21.04	23.85
01000	10000	245	32	3	0350	101	13	4	14.360000	12.61	14.36
01000	10000	287	25	2	0300	174	11	2	12.050000	10.52	12.05
01000	10000	289	20	1	0300	013	13	3	12.930000	11.25	12.93
01000	10000	358	34	4	0200	478	29	3	inf		
01000	10000	535	26	2	0350	211	29	3	17.910000	16.21	17.91
01000	10000	705	32	2	0400	218	25	1	22.560000	20.89	22.56
01000	10000	765	35	2	0150	065	13	2	21.460000	19.88	21.46
01000	10000	851	33	2	0200	109	29	2	20.040000	18.26	20.04
01000	20000	042	28	2	0100	184	19	2	86.500000	84.36	86.50
01000	20000	090	14	3	0050	553	30	1	103.620000	101.12	103.62
01000	20000	112	07	2	0350	035	29	2	33.040000	31.18	33.04
01000	20000	159	30	3	0100	596	28	3	63.120000	61.06	63.12
01000	20000	166	30	1	0150	190	14	1	64.940000	62.78	64.94
01000	20000	220	21	2	0400	270	28	4	32.920000	30.98	32.92
01000	20000	241	32	4	0400	104	23	1	inf		
01000	20000	248	32	1	0400	037	06	4	22.880000	21.60	22.88
01000	20000	254	34	4	0400	502	24	2	30.940000	29.13	30.94
01000	20000	260	30	4	0300	538	32	1	22.550000	20.53	22.55
01000	20000	279	22	1	0050	469	31	4	24.150000	22.01	24.15
01000	20000	391	31	2	0400	252	19	1	25.570000	23.86	25.57
02000	00625	017	03	4	0050	181	08	2	18.740000	17.02	18.74
02000	00625	091	20	1	0250	232	20	1	8.490000	6.67	8.49
02000	00625	110	28	2	0200	365	27	2	8.790000	6.90	8.79
02000	00625	176	28	3	0050	365	24	3	30.450000	28.55	30.45
02000	00625	237	29	3	0050	219	26	4	28.700000	26.78	28.70
02000	00625	268	35	2	0300	094	22	2	11.230000	9.72	11.23
02000	00625	280	31	4	0250	208	13	2	5.880000	4.31	5.88
02000	00625	341	34	3	0200	308	17	2	12.880000	9.48	12.88
02000	00625	498	26	3	0350	186	33	4	10.950000	9.28	10.95
02000	01250	045	31	3	0300	295	34	2	16.400000	15.56	16.40
02000	01250	074	30	3	0350	117	11	1	10.670000	8.99	10.67
02000	01250	084	14	4	0050	528	32	1	19.950000	17.96	19.95
02000	01250	085	33	2	0050	635	23	1	84.420000	82.19	84.42
02000	01250	095	07	1	0300	072	27	3	7.540000	5.77	7.54
02000	01250	151	22	3	0350	296	27	1	inf		
02000	01250	161	07	1	0350	041	12	4	8.670000	6.90	8.67
02000	01250	177	10	3	0350	228	18	2	8.840000	6.95	8.84
02000	01250	177	34	4	0100	372	27	1	22.720000	20.77	22.72
02000	01250	177	35	2	0200	389	26	4	15.680000	13.82	15.68
02000	01250	249	29	2	0350	049	33	1	7.130000	5.32	7.13
02000	01250	260	35	2	0150	517	24	3	10.560000	8.64	10.56
02000	01250	314	17	4	0350	133	22	1	inf		
02000	01250	415	20	3	0150	305	28	1	11.080000	9.19	11.08
02000	01250	440	18	3	0150	214	35	3	13.960000	9.37	13.96
02000	01250	461	33	4	0400	042	35	1	inf		
02000	01250	615	31	3	0100	140	15	2	12.110000	10.30	12.11
02000	02500	035	02	1	0150	091	34	3	19.300000	17.36	19.30
02000	02500	050	25	1	0250	447	33	2	15.840000	13.84	15.84
02000	02500	068	27	4	0400	109	15	1	12.570000	10.74	12.57
02000	02500	099	06	4	0100	191	17	1	13.600000	11.72	13.60
02000	02500	107	29	1	0400	433	30	1	12.880000	10.93	12.88
02000	02500	130	17	4	0150	395	33	2	15.000000	13.05	15.00
02000	02500	184	19	1	0050	194	14	4	43.420000	41.57	43.42
02000	02500	286	15	2	0200	295	25	2	11.990000	10.18	11.99
02000	02500	303	17	4	0200	073	32	2	12.320000	10.58	12.32
02000	02500	349	34	3	0350	322	17	1	inf		
02000	02500	557	30	2	0250	085	23	2	inf		
02000	02500	565	34	2	0250	155	31	4	19.010000	17.18	19.01
02000	02500	609	34	4	0150	145	25	2	18.460000	16.61	18.46
02000	02500	663	34	3	0350	059	31	4	17.920000	16.37	17.92
02000	05000	051	22	2	0100	517	32	3	21.270000	19.37	21.27
02000	05000	102	23	4	0350	284	21	3	13.530000	11.68	13.53
02000	05000	154	18	1	0200	305	30	3	22.660000	20.74	22.66
02000	05000	172	35	2	0050	880	34	4	60.690000	58.59	60.69
02000	05000	178	26	3	0050	068	10	2	70.060000	68.44	70.06
02000	05000	223	25	2	0350	275	21	4	inf		
02000	05000	263	35	4	0400	411	30	4	inf		
02000	05000	283	17	3	0050	054	29	3	inf		
02000	05000	296	20	3	0200	127	12	1	15.380000	12.05	15.38
02000	05000	777	28	2	0250	041	17	2	14.080000	12.37	14.08
02000	10000	048	33	1	0100	013	11	2	52.830000	51.17	52.83
02000	10000	075	15	3	0250	361	26	3	28.320000	26.43	28.32
02000	10000	076	12	2	0200	595	24	3	28.600000	26.64	28.60
02000	10000	108	34	2	0150	464	18	1	169.790000	26.02	169.79
02000	10000	142	19	2	0250	117	25	2	19.150000	17.23	19.15
02000	10000	151	26	2	0350	056	29	4	inf		
02000	10000	180	22	1	0100	271	30	1	61.950000	60.02	61.95
02000	10000	230	17	4	0200	196	28	3	36.570000	34.69	36.57
02000	10000	260	29	2	0400	395	22	4	23.630000	21.78	23.63
02000	10000	410	35	2	0200	031	28	2	15.400000	13.69	15.40
02000	10000	594	29	1	0100	126	17	4	23.210000	21.64	23.21
02000	20000	008	08	4	0050	270	35	1	335.810000	333.67	335.81
02000	20000	048	17	4	0300	290	24	1	72.800000	71.04	72.80
02000	20000	054	11	2	0350	225	20	1	61.560000	60.23	61.56
02000	20000	055	07	1	0100	528	35	4	66.260000	63.48	66.26
02000	20000	060	11	3	0400	344	31	4	58.880000	56.91	58.88
02000	20000	080	30	4	0300	065	12	3	56.420000	54.75	56.42
02000	20000	112	15	4	0400	105	33	4	30.760000	28.82	30.76
02000	20000	128	14	2	0350	525	26	4	29.270000	27.10	29.27
02000	20000	129	27	4	0350	200	33	3	35.290000	33.51	35.29
02000	20000	150	18	2	0100	130	20	4	87.760000	85.95	87.76
02000	20000	328	18	2	0200	360	29	2	24.290000	22.39	24.29
02000	20000	359	31	3	0350	032	19	4	inf		
02000	20000	361	19	3	0150	328	34	1	23.990000	22.15	23.99
02000	20000	370	22	1	0400	233	34	1	24.830000	22.87	24.83
02000	20000	501	25	2	0400	021	02	4	inf		
02000	20000	708	34	1	0300	012	10	4	31.040000	29.59	31.04
04000	00625	019	08	4	0300	680	34	1	33.360000	32.25	33.36
04000	00625	045	25	4	0200	437	21	3	21.040000	19.17	21.04
04000	00625	073	10	2	0100	173	24	2	14.100000	12.22	14.10
04000	00625	075	10	4	0400	232	25	3	11.080000	9.20	11.08
04000	00625	115	30	3	0150	082	06	4	11.030000	9.36	11.03
04000	00625	116	18	3	0050	045	22	4	28.000000	26.20	28.00
04000	00625	117	26	2	0250	258	29	3	11.720000	9.93	11.72
04000	00625	172	13	4	0050	386	25	1	45.970000	44.05	45.97
04000	00625	217	21	1	0350	433	29	4	14.110000	12.22	14.11
04000	00625	228	19	4	0400	361	31	4	9.970000	8.12	9.97
04000	00625	244	31	1	0300	275	20	4	11.250000	9.35	11.25
04000	00625	333	35	1	0150	232	23	2	8.490000	6.82	8.49
04000	00625	343	35	1	0150	249	14	2	13.400000	11.74	13.40
04000	00625	415	18	1	0250	248	33	3	12.170000	10.16	12.17
04000	00625	446	19	4	0400	007	05	2	inf		
04000	00625	470	35	1	0300	083	13	3	12.990000	11.41	12.99
04000	01250	029	28	1	0250	198	34	1	27.390000	25.48	27.39
04000	01250	034	04	2	0300	263	24	4	18.930000	17.24	18.93
04000	01250	083	23	1	0050	225	31	4	27.560000	25.45	27.56
04000	01250	088	21	4	0350	108	23	4	14.740000	12.88	14.74
04000	01250	127	22	4	0300	284	18	4	13.180000	10.89	13.18
04000	01250	184	21	2	0400	450	29	3	14.750000	12.54	14.75
04000	01250	219	29	1	0150	263	17	3	25.390000	23.56	25.39
04000	01250	281	35	1	0350	399	33	3	inf		
04000	01250	304	25	2	0250	453	26	1	12.210000	9.45	12.21
04000	01250	310	30	4	0100	033	20	2	8.430000	7.04	8.43
04000	01250	358	34	2	0300	560	27	2	inf		
04000	01250	414	26	3	0100	103	08	3	12.250000	10.67	12.25
04000	01250	549	27	2	0250	058	08	1	12.620000	11.08	12.62
04000	02500	024	13	2	0400	220	24	3	45.910000	44.54	45.91
04000	02500	043	24	3	0150	300	28	4	25.560000	23.60	25.56
04000	02500	054	18	3	0250	104	34	2	22.700000	20.72	22.70
04000	02500	076	30	3	0400	486	33	2	21.700000	19.69	21.70
04000	02500	089	14	1	0250	127	17	3	20.940000	19.05	20.94
04000	02500	098	12	3	0350	348	17	2	12.350000	10.53	12.35
04000	02500	141	30	3	0150	359	27	3	15.600000	13.65	15.60
04000	02500	242	26	3	0150	085	20	3	19.770000	17.94	19.77
04000	02500	269	27	1	0300	553	27	2	inf		
04000	02500	425	27	4	0300	409	26	3	13.940000	12.24	13.94
04000	02500	429	32	3	0350	062	23	2	14.130000	12.35	14.13
04000	02500	466	30	1	0350	037	12	4	inf		
04000	02500	522	31	2	0300	171	27	4	13.790000	12.17	13.79
04000	02500	567	35	3	0050	137	19	3	23.740000	21.99	23.74
04000	02500	578	34	1	0400	263	29	1	14.710000	12.96	14.71
04000	05000	037	12	2	0350	522	23	3	34.870000	33.56	34.87
04000	05000	042	07	3	0400	564	24	1	51.520000	41.72	51.52
04000	05000	042	32	1	0100	296	19	4	42.510000	40.56	42.51
04000	05000	132	32	3	0250	423	18	1	16.730000	14.82	16.73
04000	05000	147	27	2	0100	132	20	2	27.290000	25.38	27.29
04000	05000	193	30	1	0300	543	26	4	inf		
04000	05000	207	35	2	0100	133	08	1	49.140000	47.50	49.14
04000	05000	289	22	3	0400	265	24	3	15.430000	13.68	15.43
04000	05000	295	19	4	0350	022	10	2	15.310000	13.65	15.31
04000	05000	300	26	3	0300	053	26	2	10.560000	8.69	10.56
04000	05000	414	31	3	0400	404	24	3	15.410000	13.79	15.41
04000	05000	458	17	1	0300	131	28	4	inf		
04000	05000	485	22	3	0200	249	31	4	15.940000	14.10	15.94
04000	05000	572	35	2	0100	054	23	1	23.640000	21.90	23.64
04000	05000	674	35	2	0250	203	33	4	inf		
04000	10000	035	31	3	0400	836	32	2	190.860000	71.84	190.86
04000	10000	067	32	4	0400	109	28	3	43.510000	41.64	43.51
04000	10000	109	12	1	0300	177	33	1	26.740000	24.89	26.74
04000	10000	123	26	1	0050	633	24	2	75.070000	72.88	75.07
04000	10000	139	14	2	0350	394	29	3	inf		
04000	10000	201	24	3	0400	371	19	1	26.120000	24.12	26.12
04000	10000	230	25	1	0100	062	24	1	63.850000	62.09	63.85
04000	10000	246	22	1	0150	059	18	3	42.690000	40.86	42.69
04000	10000	301	13	2	0050	197	25	3	19.890000	18.08	19.89
04000	10000	364	14	3	0200	163	29	4	18.060000	16.18	18.06
04000	10000	373	19	3	0250	140	29	1	inf		
04000	10000	406	29	1	0200	336	34	3	20.160000	18.14	20.16
04000	10000	414	33	3	0400	187	31	3	19.250000	17.95	19.25
04000	10000	441	19	1	0250	048	30	2	18.070000	16.25	18.07
04000	10000	514	27	3	0150	184	34	2	inf		
04000	10000	647	32	2	0300	035	34	4	inf		
04000	10000	835	34	4	0400	034	26	1	inf		
04000	20000	075	31	4	0350	458	33	3	54.860000	52.97	54.86
04000	20000	124	09	2	0250	065	19	4	34.970000	33.16	34.97
04000	20000	142	34	3	0050	322	18	2	135.830000	134.02	135.83
04000	20000	181	30	2	0150	193	15	4	inf		
04000	20000	256	24	2	0300	525	33	2	28.920000	26.79	28.92
04000	20000	260	34	4	0250	496	30	3	33.350000	29.84	33.35
04000	20000	275	32	3	0050	325	31	2	30.490000	28.59	30.49
04000	20000	516	25	1	0400	147	19	2	25.150000	23.34	25.15
04000	20000	551	33	1	0200	020	12	4	31.480000	29.88	31.48
04000	20000	676	26	4	0050	055	35	4	63.580000	61.87	63.58
04000	20000	762	34	1	0300	163	35	1	37.860000	36.08	37.86
08000	00625	043	08	4	0250	084	15	2	33.590000	31.89	33.59
08000	00625	077	06	3	0050	232	34	4	42.570000	40.09	42.57
08000	00625	079	14	2	0150	336	25	2	21.990000	20.00	21.99
08000	00625	109	06	2	0150	068	29	4	17.030000	16.66	17.03
08000	00625	115	33	1	0350	023	10	3	17.210000	15.62	17.21
08000	00625	173	31	1	0250	214	26	4	inf		
08000	00625	183	27	2	0300	341	16	3	22.730000	20.59	22.73
08000	00625	216	19	4	0100	012	01	1	49.510000	48.13	49.51
08000	00625	224	19	3	0150	379	21	1	33.680000	31.29	33.68
08000	00625	224	35	1	0250	034	22	4	20.940000	19.20	20.94
08000	00625	279	29	2	0050	057	08	4	13.240000	11.71	13.24
08000	00625	285	27	4	0200	101	27	2	10.450000	8.63	10.45
08000	00625	324	23	1	0250	344	35	3	14.700000	12.94	14.70
08000	00625	362	31	2	0050	285	28	1	inf		
08000	00625	421	29	3	0300	167	25	4	inf		
08000	00625	451	33	3	0250	229	23	4	16.060000	14.38	16.06
08000	01250	044	07	3	0100	730	33	4	33.630000	31.62	33.63
08000	01250	149	29	1	0350	193	29	3	inf		
08000	01250	162	09	1	0300	225	18	2	18.490000	16.29	18.49
08000	01250	167	21	2	0100	354	34	4	inf		
08000	01250	207	28	2	0250	050	32	1	22.180000	20.31	22.18
08000	01250	284	28	3	0250	556	35	1	17.590000	15.63	17.59
08000	01250	324	35	3	0200	176	23	2	12.050000	10.31	12.05
08000	01250	329	34	1	0250	032	07	2	17.070000	15.55	17.07
08000	01250	346	16	3	0100	164	31	3	inf		
08000	01250	378	35	2	0150	345	19	2	12.250000	10.55	12.25
08000	01250	426	29	4	0050	350	30	1	16.930000	15.35	16.93
08000	01250	501	32	4	0100	215	27	4	inf		
08000	01250	514	33	1	0150	091	26	1	inf		
08000	01250	657	34	3	0400	056	32	3	17.770000	16.05	17.77
08000	02500	022	02	2	0150	243	22	3	69.280000	64.42	69.28
08000	02500	022	13	2	0050	496	29	3	69.470000	67.41	69.47
08000	02500	112	10	2	0050	222	21	4	51.420000	49.56	51.42
08000	02500	135	12	2	0350	085	05	1	19.760000	18.10	19.76
08000	02500	204	34	2	0050	327	16	1	99.410000	97.58	99.41
08000	02500	241	34	2	0250	370	18	4	inf		
08000	02500	249	28	4	0300	042	33	1	19.530000	17.86	19.53
08000	02500	254	34	3	0050	066	16	1	18.910000	17.19	18.91
08000	02500	277	15	3	0150	095	18	1	inf		
08000	02500	317	21	1	0350	394	31	1	inf		
08000	02500	357	31	3	0400	270	33	1	16.790000	15.04	16.79
08000	02500	365	26	4	0200	402	24	1	17.570000	15.75	17.57
08000	02500	437	17	4	0300	044	32	4	15.190000	13.44	15.19
08000	02500	445	28	3	0150	182	13	1	18.050000	16.29	18.05
08000	02500	476	31	4	0350	377	34	4	16.900000	15.02	16.90
08000	05000	018	10	1	0200	063	19	3	96.290000	94.45	96.29
08000	05000	064	29	1	0300	122	05	4	42.020000	40.34	42.02
08000	05000	088	33	3	0100	244	10	2	36.010000	34.28	36.01
08000	05000	099	24	2	0150	528	22	1	30.100000	27.18	30.10
08000	05000	149	20	4	0300	560	32	4	inf		
08000	05000	200	23	4	0250	136	13	3	27.370000	25.59	27.37
08000	05000	202	32	1	0150	123	18	1	43.220000	41.39	43.22
08000	05000	637	25	1	0100	051	20	2	26.650000	24.83	26.65
08000	10000	036	27	1	0400	626	28	1	90.980000	88.95	90.98
08000	10000	058	35	2	0300	236	17	2	56.370000	54.49	56.37
08000	10000	076	05	1	0150	235	25	2	37.800000	35.06	37.80
08000	10000	077	05	2	0200	185	27	2	43.680000	41.80	43.68
08000	10000	088	07	2	0400	121	10	4	40.170000	38.43	40.17
08000	10000	102	18	3	0250	431	21	3	28.490000	26.58	28.49
08000	10000	159	31	4	0150	748	34	3	41.860000	39.31	41.86
08000	10000	176	22	3	0350	645	28	3	30.630000	28.68	30.63
08000	10000	185	17	3	0250	098	22	4	36.130000	34.27	36.13
08000	10000	196	34	3	0150	484	21	4	124.840000	122.52	124.84
08000	10000	250	13	2	0200	076	35	1	41.560000	39.75	41.56
08000	10000	300	27	1	0050	021	20	3	50.430000	48.70	50.43
08000	10000	305	13	1	0150	020	03	1	22.670000	21.27	22.67
08000	10000	335	19	2	0250	285	24	2	22.040000	20.23	22.04
08000	10000	448	27	1	0350	073	28	3	21.700000	20.04	21.70
08000	10000	522	31	4	0100	101	19	2	24.090000	22.39	24.09
08000	10000	575	35	1	0200	354	24	4	24.960000	23.20	24.96
08000	20000	019	14	2	0200	273	20	2	212.460000	210.47	212.46
08000	20000	028	20	3	0100	264	17	2	146.880000	145.09	146.88
08000	20000	039	05	1	0050	056	08	4	140.850000	139.23	140.85
08000	20000	042	30	4	0350	303	16	2	117.390000	115.46	117.39
08000	20000	048	19	1	0400	038	22	3	94.650000	92.79	94.65
08000	20000	050	32	3	0250	414	14	4	84.250000	81.96	84.25
08000	20000	053	34	1	0150	255	29	4	94.810000	92.97	94.81
08000	20000	111	12	1	0400	159	32	2	44.620000	42.72	44.62
08000	20000	119	25	1	0200	753	30	4	41.650000	39.70	41.65
08000	20000	165	23	4	0350	315	16	3	43.980000	42.02	43.98
08000	20000	172	17	1	0400	687	35	4	41.070000	38.96	41.07
08000	20000	234	24	1	0050	326	22	3	237.020000	235.13	237.02
08000	20000	388	25	1	0400	324	35	4	32.840000	30.76	32.84
08000	20000	527	31	3	0200	050	30	4	30.720000	29.01	30.72
08000	20000	604	28	1	0400	097	33	1	inf		
16000	00625	027	10	1	0200	941	34	4	91.740000	89.39	91.74
16000	00625	034	33	3	0300	193	34	4	74.420000	73.00	74.42
16000	00625	037	04	2	0350	045	28	4	56.530000	55.02	56.53
