3	1	512	500	24.08
3	2	512	500	25.80
4	2	512	500	13.63
4	4	512	500	19.49
6	3	512	500	15.24
7	1	512	500	37.61
7	5	512	500	19.24
7	6	512	500	26.08
7	7	512	500	16.37
8	1	512	500	18.20
8	4	512	500	13.70
8	8	512	500	22.81
9	5	512	500	18.07
9	8	512	500	14.24
9	9	512	500	20.23
10	2	512	500	10.67
10	6	512	500	20.04
11	6	512	500	18.52
11	7	512	500	21.27
11	10	512	500	14.28
12	11	512	500	10.77
13	1	512	500	21.44
13	2	512	500	17.03
13	4	512	500	22.43
13	6	512	500	25.59
13	7	512	500	13.95
13	8	512	500	25.11
13	9	512	500	20.21
13	13	512	500	10.49
14	1	512	500	15.83
14	3	512	500	19.28
14	5	512	500	16.54
14	7	512	500	15.28
14	10	512	500	7.69
15	6	512	500	17.90
15	7	512	500	12.98
15	9	512	500	18.19
15	15	512	500	13.34
16	7	512	500	7.78
16	10	512	500	11.23
16	11	512	500	11.58
16	12	512	500	13.24
16	13	512	500	13.46
16	14	512	500	10.12
17	2	512	500	15.00
17	5	512	500	13.28
17	6	512	500	17.47
17	11	512	500	17.13
17	14	512	500	14.38
17	16	512	500	13.67
18	5	512	500	13.56
18	6	512	500	8.73
18	13	512	500	10.34
18	17	512	500	9.38
18	18	512	500	10.26
19	11	512	500	19.06
19	17	512	500	10.43
19	19	512	500	9.71
20	7	512	500	9.24
20	9	512	500	13.45
20	12	512	500	12.52
20	14	512	500	20.09
20	17	512	500	17.17
21	5	512	500	21.82
21	6	512	500	11.49
21	12	512	500	11.98
21	19	512	500	14.28
21	20	512	500	7.17
22	3	512	500	7.90
22	8	512	500	12.34
22	9	512	500	11.32
22	13	512	500	10.58
22	15	512	500	16.92
22	16	512	500	13.25
22	18	512	500	9.98
22	21	512	500	9.03
23	4	512	500	19.91
23	5	512	500	11.89
23	8	512	500	11.33
23	20	512	500	33.37
24	9	512	500	13.25
24	18	512	500	11.68
24	20	512	500	10.27
24	23	512	500	10.60
25	9	512	500	6.91
25	12	512	500	9.19
25	22	512	500	26.95
26	7	512	500	10.46
26	11	512	500	14.04
26	13	512	500	10.84
26	25	512	500	10.80
26	26	512	500	7.87
27	10	512	500	9.08
28	5	512	500	26.04
