4	2	406	15	512	500	730.47	725.88	718.32	730.47
4	4	25	12	512	500	735.67	730.57	735.07	
4	4	136	12	512	500	738.90	734.58	735.03	738.90
6	4	341	22	512	500	534.08	529.54	524.10	
6	6	214	24	512	500	549.84	545.91	543.76	549.84
7	5	161	9	512	500	481.39	477.27	476.85	481.39
8	2	216	14	512	500	366.98	359.35	360.64	366.98
9	6	307	32	512	500	398.05	393.62	389.57	398.05
10	10	147	17	512	500	357.42	355.07	353.54	
11	2	72	18	512	500	295.64	290.89	294.26	295.64
12	3	96	4	512	500	270.51	264.36	267.88	270.51
12	9	459	25	512	500	309.52	301.32	296.04	
13	5	355	26	512	500	288.03	283.65	278.40	288.03
13	6	418	32	512	500	295.72	293.26	284.27	295.72
13	7	214	22	512	500	291.46	288.46	285.86	291.46
13	7	465	34	512	500	304.21	302.66	291.11	304.21
13	13	178	10	512	500	300.68	299.85	296.06	300.68
14	4	379	15	512	500	259.52	255.44	248.71	259.52
14	5	67	14	512	500	253.31	248.56	252.13	253.31
14	5	221	29	512	500	257.90	253.83	252.40	257.90
15	2	331	31	512	500	230.91	225.89	222.14	
15	4	137	9	512	500	232.54	228.02	229.09	
16	10	273	28	512	500	230.74	225.65	223.34	230.74
16	16	30	21	512	500	223.29	218.14	223.07	223.29
17	11	470	17	512	500	246.49	246.49	228.96	242.37
17	14	439	21	512	500	248.10	248.10	232.53	244.71
18	17	75	34	512	500	205.06	200.06	203.63	205.06
19	3	119	18	512	500	194.44	189.69	192.07	194.44
19	4	228	24	512	500	201.38	197.22	195.77	201.38
19	4	327	33	512	500	206.89	202.75	198.82	206.89
19	6	85	17	512	500	204.01	199.71	202.63	204.01
19	10	456	34	512	500	224.21	224.21	209.76	221.91
19	17	111	22	512	500	213.06	210.65	210.88	213.06
20	2	42	8	512	500	161.88	156.26	161.24	161.88
20	2	76	14	512	500	161.52	155.64	160.17	161.52
20	3	72	25	512	500	170.31	164.96	169.02	170.31
20	11	337	20	512	500	191.93	186.93	182.44	191.93
20	15	247	35	512	500	189.56	184.21	182.77	
20	16	481	35	512	500	202.83	196.50	188.97	202.83
20	17	282	16	512	500	191.81	188.09	183.82	
20	18	470	20	512	500	200.55	194.87	187.05	200.55
20	20	218	16	512	500	203.65	199.02	197.63	203.65
21	3	438	28	512	500	194.15	190.96	182.72	194.15
21	4	8	4	512	500	172.24	167.26	172.24	171.86
22	16	403	17	512	500	191.26	191.26	175.63	186.50
22	20	46	11	512	500	189.62	185.87	189.47	
22	22	419	23	512	500	214.88	214.88	196.81	207.94
23	1	201	32	512	500	160.74	155.71	156.69	160.74
23	9	352	16	512	500	187.77	187.77	178.23	187.37
23	12	45	8	512	500	177.88	174.52	177.54	177.88
23	14	397	17	512	500	196.91	196.91	182.74	193.32
23	15	325	35	512	500	193.71	193.71	184.42	
23	21	336	12	512	500	212.40	212.40	199.43	208.35
24	1	104	22	512	500	130.29	124.04	128.13	130.29
24	4	394	20	512	500	159.00	150.33	147.86	159.00
24	11	384	27	512	500	165.88	159.84	154.98	165.88
24	22	69	6	512	500	168.03	163.58	166.87	168.03
25	6	75	35	512	500	150.45	146.42	149.90	150.45
26	2	214	28	512	500	147.75	142.85	143.27	
26	3	93	9	512	500	145.07	140.31	143.50	145.07
26	4	177	11	512	500	149.61	145.35	145.58	149.61
26	15	189	32	512	500	160.17	159.38	156.85	160.17
26	20	87	11	512	500	168.15	166.05	167.08	168.15
26	20	441	23	512	500	191.81	191.81	172.96	184.34
26	22	279	26	512	500	179.17	179.17	171.46	177.64
27	19	487	20	512	500	174.69	165.80	160.50	174.69
27	26	54	8	512	500	157.17	151.22	155.87	157.17
28	5	189	28	512	500	137.49	130.38	132.58	137.49
28	6	257	20	512	500	140.67	135.37	133.99	
28	16	358	20	512	500	144.70	140.37	135.10	144.70
28	18	476	19	512	500	152.55	146.32	139.09	152.55
28	22	403	15	512	500	158.13	154.57	146.21	158.13
28	24	306	26	512	500	156.84	156.03	148.71	156.84
28	28	88	29	512	500	149.80	145.84	148.50	149.80
29	7	168	15	512	500	147.64	144.65	144.23	147.64
29	8	28	27	512	500	147.32	141.89	147.32	146.40
29	8	112	26	512	500	148.92	146.11	148.33	
29	9	445	28	512	500	159.83	159.83	148.83	159.42
29	10	282	15	512	500	158.27	158.00	151.42	158.27
29	11	157	27	512	500	151.73	149.53	149.46	151.73
29	13	58	12	512	500	151.25	147.93	151.01	151.25
29	15	84	7	512	500	149.73	147.24	148.41	149.73
29	18	175	22	512	500	157.72	156.69	154.54	157.72
29	23	207	12	512	500	171.25	171.25	166.00	170.42
30	6	90	14	512	500	126.58	121.11	125.11	126.58
30	9	104	15	512	500	131.36	125.95	129.22	131.36
30	18	35	6	512	500	127.41	123.09	127.22	127.41
30	19	173	23	512	500	142.38	139.39	138.22	142.38
30	23	498	20	512	500	157.69	151.74	143.62	157.69
30	27	337	29	512	500	149.79	148.83	140.78	149.79
30	30	93	13	512	500	141.82	137.16	140.20	141.82
30	30	329	18	512	500	149.63	149.63	140.46	
31	3	136	32	512	500	133.44	128.65	132.41	
31	4	203	22	512	500	136.58	132.27	132.57	136.58
31	7	290	26	512	500	150.39	147.82	143.80	
31	8	262	22	512	500	151.74	149.85	146.03	151.74
