0006	06	16	2048	2048	1024	305.710000
0008	02	16	2048	2048	1024	306.670000
0011	10	16	2048	2048	1024	305.200000
0012	11	16	2048	2048	1024	305.500000
0013	09	16	2048	2048	1024	305.750000
0015	08	16	2048	2048	1024	305.300000
0016	03	16	2048	2048	1024	305.930000
0016	07	16	2048	2048	1024	305.100000
0017	09	16	2048	2048	1024	304.730000
0019	03	16	2048	2048	1024	306.290000
0019	14	16	2048	2048	1024	305.490000
0022	22	16	2048	2048	1024	305.870000
0023	22	16	2048	2048	1024	305.420000
0026	20	16	2048	2048	1024	305.330000
0027	26	16	2048	2048	1024	305.200000
0028	04	16	2048	2048	1024	307.560000
0028	14	16	2048	2048	1024	305.160000
0030	02	16	2048	2048	1024	311.630000
0030	15	16	2048	2048	1024	306.360000
0030	24	16	2048	2048	1024	305.610000
0031	19	16	2048	2048	1024	304.920000
0033	21	16	2048	2048	1024	305.800000
0035	30	16	2048	2048	1024	305.230000
0036	21	16	2048	2048	1024	305.760000
0037	18	16	2048	2048	1024	305.850000
0037	25	16	2048	2048	1024	306.070000
0038	03	16	2048	2048	1024	308.380000
0038	20	16	2048	2048	1024	305.400000
0041	11	16	2048	2048	1024	306.230000
0041	16	16	2048	2048	1024	306.430000
0041	23	16	2048	2048	1024	305.820000
0041	25	16	2048	2048	1024	305.780000
0042	26	16	2048	2048	1024	305.200000
0044	29	16	2048	2048	1024	305.910000
0045	03	16	2048	2048	1024	308.510000
0045	10	16	2048	2048	1024	306.590000
0045	18	16	2048	2048	1024	305.740000
0046	29	16	2048	2048	1024	305.700000
0047	08	16	2048	2048	1024	306.520000
0047	09	16	2048	2048	1024	306.270000
0048	35	16	2048	2048	1024	305.690000
0051	10	16	2048	2048	1024	309.520000
0051	18	16	2048	2048	1024	306.090000
0052	10	16	2048	2048	1024	307.510000
0052	14	16	2048	2048	1024	306.620000
0052	21	16	2048	2048	1024	306.140000
0054	06	16	2048	2048	1024	309.060000
0054	20	16	2048	2048	1024	306.220000
0055	03	16	2048	2048	1024	309.220000
0055	33	16	2048	2048	1024	306.400000
0056	05	16	2048	2048	1024	307.720000
0056	16	16	2048	2048	1024	306.850000
0057	11	16	2048	2048	1024	306.680000
