2	3	4	30	299	27	32	2048	2048	1024	inf		
2	5	7	25	946	34	16	2048	2048	1024	inf		
2	5	7	27	145	31	20	2048	2048	1024	567.00	566.94	567.00
2	5	7	27	78	24	24	2048	2048	1024	323.26	323.23	323.26
2	6	4	18	218	9	28	2048	2048	1024	424.78	424.77	424.78
2	6	5	10	411	20	20	2048	2048	1024	830.73	830.73	830.73
2	6	5	25	178	20	24	2048	2048	1024	360.04	360.03	360.04
2	7	4	1	122	30	32	2048	2048	1024	215.69	215.66	215.69
2	7	10	10	179	24	32	2048	2048	1024	719.03	718.99	719.03
2	8	3	8	78	5	8	2048	2048	1024	24.34	24.33	24.34
2	8	13	6	423	28	12	2048	2048	1024	708.02	708.00	708.02
2	8	15	18	199	35	32	2048	2048	1024	896.91	896.81	896.91
2	9	4	37	6	6	28	2048	2048	1024	52.82	52.81	52.82
2	9	9	1	246	19	12	2048	2048	1024	212.50	212.47	212.50
2	9	11	30	330	28	8	2048	2048	1024	223.35	223.32	223.35
2	9	18	28	722	34	16	2048	2048	1024	1491.36	1491.30	1491.36
2	9	18	8	121	19	20	2048	2048	1024	329.96	329.92	329.96
2	10	16	1	540	25	16	2048	2048	1024	1001.37	1001.35	1001.37
2	10	19	36	174	33	12	2048	2048	1024	248.10	248.03	248.10
2	12	23	31	127	20	12	2048	2048	1024	152.95	152.93	152.95
2	13	8	36	301	33	4	2048	2048	1024	41.40	41.40	41.40
2	14	2	18	574	34	4	2048	2048	1024	28.62	28.60	28.62
2	14	18	25	209	17	32	2048	2048	1024	409.89	409.89	409.89
2	14	22	34	404	32	20	2048	2048	1024	633.27	633.13	633.27
2	14	28	38	96	25	16	2048	2048	1024	145.20	145.13	145.20
2	15	3	14	293	35	4	2048	2048	1024	20.17	20.14	20.17
2	15	4	27	246	35	20	2048	2048	1024	65.31	65.27	65.31
2	15	13	22	279	20	12	2048	2048	1024	127.86	127.86	127.84
2	15	16	25	292	22	32	2048	2048	1024	463.22	463.19	463.22
2	15	28	29	120	20	32	2048	2048	1024	283.14	283.14	283.14
2	17	10	9	245	25	4	2048	2048	1024	29.99	29.97	29.99
2	17	17	11	317	18	28	2048	2048	1024	327.66	327.62	327.66
2	17	20	20	73	32	12	2048	2048	1024	53.63	53.57	53.63
2	17	26	4	19	11	20	2048	2048	1024	41.49	41.48	41.49
2	18	5	21	217	17	20	2048	2048	1024	49.78	49.76	49.78
2	18	28	18	483	26	32	2048	2048	1024	840.83	840.80	840.83
2	18	34	22	174	31	8	2048	2048	1024	102.51	102.49	102.51
2	19	8	28	456	27	20	2048	2048	1024	144.68	144.62	144.68
2	19	14	23	108	13	12	2048	2048	1024	38.79	38.79	38.78
2	19	21	12	335	17	16	2048	2048	1024	193.34	193.30	193.34
2	19	23	29	740	34	4	2048	2048	1024	157.66	157.66	157.66
2	20	5	38	142	26	32	2048	2048	1024	65.90	65.89	65.90
2	20	16	27	25	6	16	2048	2048	1024	20.82	20.82	20.78
2	20	24	10	150	28	28	2048	2048	1024	174.70	174.70	174.70
2	21	4	15	171	28	32	2048	2048	1024	84.49	84.45	84.49
2	21	13	3	61	5	4	2048	2048	1024	9.30	9.30	9.29
2	21	34	25	585	32	4	2048	2048	1024	129.96	129.91	129.96
2	21	34	15	619	33	28	2048	2048	1024	869.53	869.49	869.53
2	22	5	13	143	11	12	2048	2048	1024	18.61	18.61	18.61
2	22	13	12	574	30	12	2048	2048	1024	137.83	137.77	137.83
2	22	20	3	65	4	32	2048	2048	1024	58.45	58.45	58.43
2	23	10	32	79	25	4	2048	2048	1024	9.38	9.38	9.38
2	23	11	18	585	26	28	2048	2048	1024	252.84	252.77	252.84
2	24	21	32	62	19	4	2048	2048	1024	10.14	10.14	10.14
2	24	27	3	768	30	20	2048	2048	1024	575.06	573.01	575.06
2	24	27	24	296	18	32	2048	2048	1024	323.71	323.64	323.71
2	24	35	17	420	33	12	2048	2048	1024	230.93	230.89	230.93
2	24	35	8	218	18	16	2048	2048	1024	142.75	142.75	142.75
2	25	6	2	139	10	8	2048	2048	1024	165.99	165.99	165.99
2	25	12	20	208	13	12	2048	2048	1024	32.93	32.92	32.93
2	25	18	1	31	23	8	2048	2048	1024	25.20	25.20	25.20
2	25	33	32	17	6	20	2048	2048	1024	30.05	30.05	30.01
2	26	22	12	22	9	16	2048	2048	1024	21.21	21.21	21.20
2	26	25	6	577	31	16	2048	2048	1024	239.37	239.37	239.37
2	26	26	10	26	19	28	2048	2048	1024	30.61	30.61	30.58
2	27	21	31	633	28	28	2048	2048	1024	331.01	330.94	331.01
2	27	30	31	466	27	32	2048	2048	1024	421.68	421.65	421.68
2	29	22	37	266	26	16	2048	2048	1024	74.30	74.29	74.30
2	29	29	20	64	15	20	2048	2048	1024	45.84	45.81	45.84
2	30	18	19	361	29	32	2048	2048	1024	174.30	174.22	174.30
2	31	21	28	133	22	8	2048	2048	1024	18.13	18.13	18.06
2	32	13	33	298	31	4	2048	2048	1024	14.59	14.57	14.59
3	2	1	17	613	32	24	2048	2048	1024	2011.42	2011.35	2011.42
3	3	5	31	634	27	32	2048	2048	1024	inf		
3	3	7	10	179	13	8	2048	2048	1024	436.89	436.89	436.89
3	4	8	13	237	16	12	2048	2048	1024	742.71	742.64	742.71
